1(String),2(String),3(String),4(String),6(Int),7(Int),8(Int),9(Int),10(Int),11(Int)
d1gr6e_,1gr6,E:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6f_,1gr6,F:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6g_,1gr6,G:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6h_,1gr6,H:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6i_,1gr6,I:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6j_,1gr6,J:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6k_,1gr6,K:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6l_,1gr6,L:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6m_,1gr6,M:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1gr6n_,1gr6,N:,i.16.1.1,58117,69998,69999,70000,70001,70002
d1w63a_,1w63,A:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63b_,1w63,B:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63c_,1w63,C:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63d_,1w63,D:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1kx1c2,1kx1,C:73-104,h.1.1.1,57942,57943,57944,57945,57946,57947
d1kx1d2,1kx1,D:73-104,h.1.1.1,57942,57943,57944,57945,57946,57947
d1kx1e2,1kx1,E:73-104,h.1.1.1,57942,57943,57944,57945,57946,57947
d1kx1f2,1kx1,F:73-104,h.1.1.1,57942,57943,57944,57945,57946,57947
d1hup_2,1hup,88-111,h.1.1.1,57942,57943,57944,57945,57946,57948
d1pwba2,1pwb,A:205-234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1pwbb2,1pwb,B:205-234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1pwbc2,1pwb,C:206-234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1pw9a2,1pw9,A:205-234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1pw9b2,1pw9,B:205-234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1pw9c2,1pw9,C:206-234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1b08a2,1b08,A:204-234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1b08b2,1b08,B:1205-1234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1b08c2,1b08,C:2208-2234,h.1.1.1,57942,57943,57944,57945,57949,57950
d1m7la_,1m7l,A:,h.1.1.1,57942,57943,57944,57945,57949,57950
d1m7lb_,1m7l,B:,h.1.1.1,57942,57943,57944,57945,57949,57950
d1m7lc_,1m7l,C:,h.1.1.1,57942,57943,57944,57945,57949,57950
d1r13a2,1r13,A:84-109,h.1.1.1,57942,57943,57944,57945,57949,103651
d1r14a2,1r14,A:84-109,h.1.1.1,57942,57943,57944,57945,57949,103651
d1htn_2,1htn,26-53,h.1.1.1,57942,57943,57944,57945,57951,57952
d1d01a2,1d01,A:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d01b2,1d01,B:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d01c2,1d01,C:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d01d2,1d01,D:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d01e2,1d01,E:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d01f2,1d01,F:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1czya2,1czy,A:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1czyb2,1czy,B:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1czyc2,1czy,C:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1f3vb2,1f3v,B:331-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00a2,1d00,A:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00b2,1d00,B:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00c2,1d00,C:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00d2,1d00,D:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00e2,1d00,E:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00f2,1d00,F:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00g2,1d00,G:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d00h2,1d00,H:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0aa2,1d0a,A:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0ab2,1d0a,B:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0ac2,1d0a,C:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0ad2,1d0a,D:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0ae2,1d0a,E:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0af2,1d0a,F:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca4a2,1ca4,A:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca4b2,1ca4,B:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca4c2,1ca4,C:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca4d2,1ca4,D:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca4e2,1ca4,E:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca4f2,1ca4,F:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca9a2,1ca9,A:311-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca9b2,1ca9,B:311-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca9c2,1ca9,C:311-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca9d2,1ca9,D:316-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca9e2,1ca9,E:316-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1ca9f2,1ca9,F:316-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1qsca2,1qsc,A:323-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1qscb2,1qsc,B:323-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1qscc2,1qsc,C:323-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0ja2,1d0j,A:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0jb2,1d0j,B:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0jc2,1d0j,C:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0jd2,1d0j,D:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0je2,1d0j,E:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1d0jf2,1d0j,F:334-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1czza2,1czz,A:315-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1czzb2,1czz,B:315-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1czzc2,1czz,C:315-349,h.1.2.1,57942,57943,57953,57954,57955,57956
d1nkwl_,1nkw,L:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwm_,1nkw,M:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwn_,1nkw,N:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwo_,1nkw,O:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwp_,1nkw,P:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwq_,1nkw,Q:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwr_,1nkw,R:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkws_,1nkw,S:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwt_,1nkw,T:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwu_,1nkw,U:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkww_,1nkw,W:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwx_,1nkw,X:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwy_,1nkw,Y:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkwz_,1nkw,Z:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkw1_,1nkw,1:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkw2_,1nkw,2:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkw3_,1nkw,3:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1nkw4_,1nkw,4:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1njm0_,1njm,0:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1njmk_,1njm,K:,i.1.1.2,58117,58118,58119,58124,58125,69993
d1m4xa_,1m4x,A:,i.6.1.1,58117,58162,58163,58164,82948,82949
d1m4xb_,1m4x,B:,i.6.1.1,58117,58162,58163,58164,82948,82949
d1m4xc_,1m4x,C:,i.6.1.1,58117,58162,58163,58164,82948,82949
d1m0f1_,1m0f,1:,i.6.1.1,58117,58162,58163,58164,82950,82951
d1m0f2_,1m0f,2:,i.6.1.1,58117,58162,58163,58164,82950,82951
d1m0f3_,1m0f,3:,i.6.1.1,58117,58162,58163,58164,82950,82951
d1m0f4_,1m0f,4:,i.6.1.1,58117,58162,58163,58164,82950,82951
d1m0ff_,1m0f,F:,i.6.1.1,58117,58162,58163,58164,82950,82951
d1m0fg_,1m0f,G:,i.6.1.1,58117,58162,58163,58164,82950,82951
d1m0fb_,1m0f,B:,i.6.1.1,58117,58162,58163,58164,82950,82951
d1ej6a_,1ej6,A:,i.7.1.1,58117,58175,58176,58177,58178,58179
d1ej6b_,1ej6,B:,i.7.1.1,58117,58175,58176,58177,58178,58179
d1ej6c_,1ej6,C:,i.7.1.1,58117,58175,58176,58177,58178,58179
d1ej6d_,1ej6,D:,i.7.1.1,58117,58175,58176,58177,58178,58179
d1ej6e_,1ej6,E:,i.7.1.1,58117,58175,58176,58177,58178,58179
d1uona_,1uon,A:,i.7.1.1,58117,58175,58176,58177,103671,103672
d1p58a_,1p58,A:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1p58b_,1p58,B:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1p58c_,1p58,C:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1p58d_,1p58,D:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1p58e_,1p58,E:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1p58f_,1p58,F:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1k4ra_,1k4r,A:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1k4rb_,1k4r,B:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1k4rc_,1k4r,C:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1n6ga_,1n6g,A:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1n6gb_,1n6g,B:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1n6gc_,1n6g,C:,i.17.1.1,58117,75718,75719,75720,75721,75722
d1na4a_,1na4,A:,i.17.1.1,58117,75718,75719,75720,75721,103673
d1na4b_,1na4,B:,i.17.1.1,58117,75718,75719,75720,75721,103673
d1na4c_,1na4,C:,i.17.1.1,58117,75718,75719,75720,75721,103673
d1if0a_,1if0,A:,i.14.1.1,58117,64611,64612,64613,64614,64615
d1if0b_,1if0,B:,i.14.1.1,58117,64611,64612,64613,64614,64615
d1if0c_,1if0,C:,i.14.1.1,58117,64611,64612,64613,64614,64615
d1if0d_,1if0,D:,i.14.1.1,58117,64611,64612,64613,64614,64615
d1if0e_,1if0,E:,i.14.1.1,58117,64611,64612,64613,64614,64615
d1if0f_,1if0,F:,i.14.1.1,58117,64611,64612,64613,64614,64615
d1if0g_,1if0,G:,i.14.1.1,58117,64611,64612,64613,64614,64615
d1tjaa_,1tja,A:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1tjab_,1tja,B:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1tjac_,1tja,C:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1tjad_,1tja,D:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1tjae_,1tja,E:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1tjaf_,1tja,F:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1tjag_,1tja,G:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1tjah_,1tja,H:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfa_,1pdf,A:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfb_,1pdf,B:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfc_,1pdf,C:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfd_,1pdf,D:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfe_,1pdf,E:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdff_,1pdf,F:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfg_,1pdf,G:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfh_,1pdf,H:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfi_,1pdf,I:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfj_,1pdf,J:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfk_,1pdf,K:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfl_,1pdf,L:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfm_,1pdf,M:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfn_,1pdf,N:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfo_,1pdf,O:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfp_,1pdf,P:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfq_,1pdf,Q:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdfr_,1pdf,R:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdia_,1pdi,A:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdib_,1pdi,B:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdic_,1pdi,C:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdid_,1pdi,D:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdie_,1pdi,E:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdif_,1pdi,F:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdig_,1pdi,G:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdih_,1pdi,H:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdii_,1pdi,I:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdij_,1pdi,J:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdik_,1pdi,K:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdil_,1pdi,L:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdim_,1pdi,M:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdin_,1pdi,N:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdio_,1pdi,O:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1pdip_,1pdi,P:,i.19.1.1,58117,103674,103675,103676,103677,103678
d1wn4a_,1wn4,A:,j.113.1.1,58231,111516,111517,111518,111519,111520
d1wn8a_,1wn8,A:,j.113.1.1,58231,111516,111517,111518,111521,111522
d1s5ra_,1s5r,A:,j.114.1.1,58231,111523,111524,111525,111526,111527
d1s5qa_,1s5q,A:,j.115.1.1,58231,111528,111529,111530,111531,111532
d1rf3b_,1rf3,B:,j.116.1.1,58231,111533,111534,111535,111536,111537
d1sghb_,1sgh,B:,j.117.1.1,58231,111538,111539,111540,111541,111542
d1qysa_,1qys,A:,k.41.1.1,58788,103774,103775,103776,103777,103778
d1uw1a_,1uw1,A:,k.42.1.1,58788,103779,103780,103781,103782,103783
d1cis__,1cis,,k.1.1.1,58788,58789,58790,58791,58792,58793
d1ibia2,1ibi,A:145-175,g.39.1.3,56992,57715,57716,57736,57737,57739
d1cxxa1,1cxx,A:117-144,g.39.1.3,56992,57715,57716,57736,57737,57739
d1cxxa2,1cxx,A:145-175,g.39.1.3,56992,57715,57716,57736,57737,57739
d1a7i_1,1a7i,8-35,g.39.1.3,56992,57715,57716,57736,57737,57739
d1a7i_2,1a7i,36-67,g.39.1.3,56992,57715,57716,57736,57737,57739
d1qli_1,1qli,117-144,g.39.1.3,56992,57715,57716,57736,57737,57739
d1qli_2,1qli,145-175,g.39.1.3,56992,57715,57716,57736,57737,57739
d1iml_1,1iml,1-28,g.39.1.3,56992,57715,57716,57736,57737,57740
d1iml_2,1iml,29-76,g.39.1.3,56992,57715,57716,57736,57737,57740
d1nypa1,1nyp,A:1-31,g.39.1.3,56992,57715,57716,57736,57741,57742
d1nypa2,1nyp,A:32-66,g.39.1.3,56992,57715,57716,57736,57741,57742
d1g47a1,1g47,A:1-35,g.39.1.3,56992,57715,57716,57736,57741,57742
d1g47a2,1g47,A:36-70,g.39.1.3,56992,57715,57716,57736,57741,57742
d1j2oa1,1j2o,A:1-30,g.39.1.3,56992,57715,57716,57736,90203,90204
d1j2oa2,1j2o,A:31-63,g.39.1.3,56992,57715,57716,57736,90203,90204
d1m3va1,1m3v,A:1-32,g.39.1.3,56992,57715,57716,57736,90205,90206
d1m3va2,1m3v,A:33-71,g.39.1.3,56992,57715,57716,57736,90205,90206
d1v6ga1,1v6g,A:1-41,g.39.1.3,56992,57715,57716,57736,111441,111442
d1v6ga2,1v6g,A:42-81,g.39.1.3,56992,57715,57716,57736,111441,111442
d1zfo__,1zfo,,g.39.1.4,56992,57715,57716,57743,57744,57745
d1xpa_2,1xpa,98-133,g.39.1.5,56992,57715,57716,57746,57747,57748
d1d4ua2,1d4u,A:1-36,g.39.1.5,56992,57715,57716,57746,57747,57748
d1jj2t_,1jj2,T:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1m90v_,1m90,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1s72u_,1s72,U:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1njiv_,1nji,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1ffkr_,1ffk,R:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1q81v_,1q81,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1q82v_,1q82,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1kc8v_,1kc8,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1qvft_,1qvf,T:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1k9mv_,1k9m,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1kd1v_,1kd1,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1k8av_,1k8a,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1kqst_,1kqs,T:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1q7yv_,1q7y,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1qvgt_,1qvg,T:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1n8rv_,1n8r,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1k73v_,1k73,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1q86v_,1q86,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1m1kv_,1m1k,V:,g.39.1.6,56992,57715,57716,57749,57750,57751
d1lv3a_,1lv3,A:,g.39.1.9,56992,57715,57716,82914,82915,82916
d1j5en_,1j5e,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1fjgn_,1fjg,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1n32n_,1n32,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1hr0n_,1hr0,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1i94n_,1i94,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1hnxn_,1hnx,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1hnwn_,1hnw,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1hnzn_,1hnz,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1n33n_,1n33,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1i96n_,1i96,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1n34n_,1n34,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1i97n_,1i97,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1n36n_,1n36,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1i95n_,1i95,N:,g.39.1.7,56992,57715,57716,57752,57753,57754
d1ee8a3,1ee8,A:211-266,g.39.1.8,56992,57715,57716,81627,81622,81610
d1ee8b3,1ee8,B:211-266,g.39.1.8,56992,57715,57716,81627,81622,81610
d1r2za3,1r2z,A:229-274,g.39.1.8,56992,57715,57716,81627,81622,81613
d1l1za3,1l1z,A:233-274,g.39.1.8,56992,57715,57716,81627,81622,81613
d1l1ta3,1l1t,A:235-274,g.39.1.8,56992,57715,57716,81627,81622,81613
d1l2da3,1l2d,A:235-274,g.39.1.8,56992,57715,57716,81627,81622,81613
d1l2ca3,1l2c,A:235-274,g.39.1.8,56992,57715,57716,81627,81622,81613
d1r2ya3,1r2y,A:229-274,g.39.1.8,56992,57715,57716,81627,81622,81613
d1l2ba3,1l2b,A:233-274,g.39.1.8,56992,57715,57716,81627,81622,81613
d1k82a3,1k82,A:225-268,g.39.1.8,56992,57715,57716,81627,81622,81618
d1k82b3,1k82,B:225-268,g.39.1.8,56992,57715,57716,81627,81622,81618
d1k82c3,1k82,C:225-268,g.39.1.8,56992,57715,57716,81627,81622,81618
d1k82d3,1k82,D:225-268,g.39.1.8,56992,57715,57716,81627,81622,81618
d1tdza3,1tdz,A:225-271,g.39.1.8,56992,57715,57716,81627,81622,81619
d1pjja3,1pjj,A:224-271,g.39.1.8,56992,57715,57716,81627,81622,81619
d1pjia3,1pji,A:223-271,g.39.1.8,56992,57715,57716,81627,81622,81619
d1hf9b_,1hf9,B:,h.4.8.1,57942,58086,64602,64603,64604,64605
d1ohhh_,1ohh,H:,h.4.8.1,57942,58086,64602,64603,64604,64605
d1kmiz_,1kmi,Z:,h.4.11.1,57942,58086,75708,75709,75710,75711
d1l8da_,1l8d,A:,h.4.12.1,57942,58086,75712,75713,75714,75715
d1l8db_,1l8d,B:,h.4.12.1,57942,58086,75712,75713,75714,75715
d1jada_,1jad,A:,h.4.10.1,57942,58086,69989,69990,69991,69992
d1jadb_,1jad,B:,h.4.10.1,57942,58086,69989,69990,69991,69992
d1m5ia_,1m5i,A:,h.4.13.1,57942,58086,82931,82932,82933,82934
d1urua_,1uru,A:,h.4.14.1,57942,58086,103657,103658,103659,103660
d1r48a_,1r48,A:,h.4.15.1,57942,58086,103661,103662,103663,103664
d1r48b_,1r48,B:,h.4.15.1,57942,58086,103661,103662,103663,103664
d1t3ja_,1t3j,A:,h.4.16.1,57942,58086,111479,111480,111481,111482
d1av1a_,1av1,A:,h.5.1.1,57942,58112,58113,58114,58115,58116
d1av1b_,1av1,B:,h.5.1.1,57942,58112,58113,58114,58115,58116
d1av1c_,1av1,C:,h.5.1.1,57942,58112,58113,58114,58115,58116
d1av1d_,1av1,D:,h.5.1.1,57942,58112,58113,58114,58115,58116
d1l6ka_,1l6k,A:,h.6.1.1,57942,82935,82936,82937,82938,82939
d1l6kb_,1l6k,B:,h.6.1.1,57942,82935,82936,82937,82938,82939
d1w63e_,1w63,E:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63f_,1w63,F:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63g_,1w63,G:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63h_,1w63,H:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63i_,1w63,I:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63j_,1w63,J:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63k_,1w63,K:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63l_,1w63,L:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63m_,1w63,M:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63n_,1w63,N:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63o_,1w63,O:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63p_,1w63,P:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63q_,1w63,Q:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63r_,1w63,R:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63s_,1w63,S:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63t_,1w63,T:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63u_,1w63,U:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63v_,1w63,V:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63w_,1w63,W:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1w63x_,1w63,X:,i.23.1.1,58117,111484,111485,111486,111487,111488
d1tzna_,1tzn,A:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznb_,1tzn,B:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznc_,1tzn,C:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznd_,1tzn,D:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tzne_,1tzn,E:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznf_,1tzn,F:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tzng_,1tzn,G:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznh_,1tzn,H:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tzni_,1tzn,I:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznj_,1tzn,J:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznk_,1tzn,K:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznl_,1tzn,L:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tznm_,1tzn,M:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1tzno_,1tzn,O:,i.24.1.1,58117,111489,111490,111491,111492,111493
d1ekya_,1eky,A:,i.11.1.1,58117,58198,58199,58200,58201,58202
d1d9sa_,1d9s,A:,i.11.1.1,58117,58198,58199,58200,58203,58204
d1fh1a_,1fh1,A:,i.11.1.1,58117,58198,58199,58200,58205,58206
d1olna_,1oln,A:,i.11.1.1,58117,58198,58199,58200,103696,103697
d1olnb_,1oln,B:,i.11.1.1,58117,58198,58199,58200,103696,103697
d1olnc_,1oln,C:,i.11.1.1,58117,58198,58199,58200,103696,103697
d3ldh__,3ldh,,i.12.1.1,58117,58207,58208,58209,58210,58211
d1grh__,1grh,,i.12.1.1,58117,58207,58208,58209,58212,58213
d1hr3a_,1hr3,A:,i.12.1.1,58117,58207,58208,58209,58214,58215
d1hr3b_,1hr3,B:,i.12.1.1,58117,58207,58208,58209,58214,58215
d1hr3c_,1hr3,C:,i.12.1.1,58117,58207,58208,58209,58214,58215
d1kga__,1kga,,i.12.1.1,58117,58207,58208,58209,58216,58217
d1pyk__,1pyk,,i.12.1.1,58117,58207,58208,58209,58218,58219
d2pgk__,2pgk,,i.12.1.1,58117,58207,58208,58209,58220,58221
d4cat__,4cat,,i.12.1.1,58117,58207,58208,58209,58222,58223
d2yhx__,2yhx,,i.12.1.1,58117,58207,58208,58209,58224,58225
d1hkg__,1hkg,,i.12.1.1,58117,58207,58208,58209,58224,58226
d1qtja_,1qtj,A:,i.12.1.1,58117,58207,58208,58209,58227,58228
