fnlwgt,age,hours-per-week,occupation,education-num,capital-gain,workclass,relationship,marital-status,education,race,native-country,capital-loss,sex
307640,33,40,Exec-managerial,11,0,Private,Unmarried,Never-married,Assoc-voc,Black,United-States,0,Female
269015,25,40,Other-service,9,0,Private,Other-relative,Never-married,HS-grad,Black,United-States,0,Female
90308,30,28,Other-service,1,0,Private,Unmarried,Never-married,Preschool,White,El-Salvador,0,Male
39581,41,40,Other-service,9,4101,Local-gov,Not-in-family,Separated,HS-grad,Black,United-States,0,Female
241688,49,60,Prof-specialty,9,0,Self-emp-not-inc,Husband,Married-civ-spouse,HS-grad,White,Cuba,0,Male
467759,22,48,Machine-op-inspct,9,0,Local-gov,Own-child,Divorced,HS-grad,White,United-States,0,Male
303677,39,15,Exec-managerial,10,0,Private,Unmarried,Divorced,Some-college,White,United-States,0,Female
47392,56,40,Tech-support,11,0,Private,Husband,Married-civ-spouse,Assoc-voc,White,United-States,0,Male
97925,37,40,Adm-clerical,9,0,Private,Not-in-family,Divorced,HS-grad,White,United-States,0,Female
243240,18,15,Other-service,10,0,Local-gov,Own-child,Never-married,Some-college,White,United-States,0,Male
472344,29,40,Handlers-cleaners,3,0,Private,Not-in-family,Married-civ-spouse,5th-6th,White,Mexico,0,Male
177054,41,40,Machine-op-inspct,9,0,Private,Unmarried,Divorced,HS-grad,White,United-States,0,Male
212206,43,40,Adm-clerical,11,0,Local-gov,Wife,Married-civ-spouse,Assoc-voc,White,United-States,0,Female
244147,34,40,Other-service,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
167336,29,50,Adm-clerical,10,0,Private,Wife,Married-civ-spouse,Some-college,White,United-States,0,Female
52184,49,40,Machine-op-inspct,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
159187,31,25,Craft-repair,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
22494,35,50,Prof-specialty,13,0,Federal-gov,Not-in-family,Divorced,Bachelors,White,United-States,0,Female
219745,36,40,Craft-repair,9,0,Private,Not-in-family,Separated,HS-grad,White,United-States,0,Male
113323,67,41,Adm-clerical,14,0,Private,Unmarried,Divorced,Masters,White,United-States,0,Male
181099,36,40,Exec-managerial,16,0,Private,Husband,Married-civ-spouse,Doctorate,White,United-States,0,Male
216741,26,40,Adm-clerical,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Female
106365,51,40,Adm-clerical,12,0,Local-gov,Unmarried,Divorced,Assoc-acdm,White,United-States,0,Female
124973,45,30,Craft-repair,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
73199,37,40,Handlers-cleaners,9,0,Private,Husband,Married-civ-spouse,HS-grad,Asian-Pac-Islander,United-States,0,Male
362679,49,9,Adm-clerical,11,0,Federal-gov,Husband,Married-civ-spouse,Assoc-voc,White,United-States,0,Male
197222,29,40,Exec-managerial,13,0,Private,Not-in-family,Never-married,Bachelors,White,United-States,0,Female
33115,56,40,Other-service,9,0,Private,Unmarried,Divorced,HS-grad,White,United-States,0,Female
37997,42,40,Exec-managerial,13,0,Federal-gov,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
162067,47,40,Adm-clerical,14,0,Private,Husband,Married-civ-spouse,Masters,Black,Haiti,0,Male
133839,35,40,Machine-op-inspct,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
398874,33,40,Tech-support,13,0,Self-emp-not-inc,Own-child,Never-married,Bachelors,White,United-States,0,Male
289224,26,40,Exec-managerial,13,0,Self-emp-inc,Not-in-family,Never-married,Bachelors,White,United-States,0,Male
261259,19,35,Handlers-cleaners,10,0,Private,Own-child,Never-married,Some-college,White,United-States,0,Male
438587,61,40,Machine-op-inspct,3,0,Private,Husband,Married-civ-spouse,5th-6th,Black,United-States,0,Male
271162,31,40,Exec-managerial,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Male
29810,21,40,Adm-clerical,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Female
277695,19,50,Farming-fishing,1,0,Private,Not-in-family,Never-married,Preschool,White,Mexico,0,Male
277347,35,55,Machine-op-inspct,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
231507,29,35,Craft-repair,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Male
184477,28,60,Craft-repair,11,0,Private,Not-in-family,Divorced,Assoc-voc,White,United-States,0,Male
174714,24,45,Handlers-cleaners,10,0,Private,Own-child,Never-married,Some-college,White,United-States,0,Male
118792,24,12,Sales,10,0,Private,Own-child,Never-married,Some-college,White,United-States,0,Female
274689,46,40,Protective-serv,12,0,Local-gov,Not-in-family,Divorced,Assoc-acdm,White,United-States,0,Male
148315,24,45,Handlers-cleaners,9,0,Private,Unmarried,Never-married,HS-grad,White,United-States,0,Male
99844,24,60,Prof-specialty,14,0,Private,Own-child,Never-married,Masters,White,United-States,0,Male
143437,36,40,Prof-specialty,13,0,State-gov,Not-in-family,Divorced,Bachelors,Other,United-States,0,Female
114357,22,55,Adm-clerical,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Male
137518,68,33,Adm-clerical,9,0,Local-gov,Not-in-family,Widowed,HS-grad,White,United-States,0,Female
183125,33,45,Sales,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Female
269317,28,42,Machine-op-inspct,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
107682,46,38,Adm-clerical,9,0,State-gov,Not-in-family,Divorced,HS-grad,White,United-States,0,Female
159589,30,50,Exec-managerial,13,0,Private,Husband,Married-civ-spouse,Bachelors,White,United-States,1848,Male
46401,50,20,Sales,13,0,Private,Not-in-family,Married-spouse-absent,Bachelors,White,Germany,0,Female
164754,69,20,Prof-specialty,9,0,Self-emp-not-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
314068,33,40,Tech-support,11,0,Private,Unmarried,Divorced,Assoc-voc,White,United-States,0,Female
242138,22,40,Adm-clerical,9,0,Private,Wife,Married-civ-spouse,HS-grad,White,United-States,0,Female
203070,39,40,Adm-clerical,10,0,Federal-gov,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
266960,39,25,Machine-op-inspct,10,0,Private,Not-in-family,Divorced,Some-college,White,United-States,0,Female
239511,29,50,Adm-clerical,10,0,Self-emp-not-inc,Unmarried,Separated,Some-college,White,United-States,0,Female
244698,23,35,Farming-fishing,3,0,Private,Other-relative,Never-married,5th-6th,White,Mexico,0,Male
207258,25,40,Adm-clerical,5,0,Private,Unmarried,Never-married,9th,White,Mexico,0,Female
111563,61,27,Transport-moving,7,0,Private,Husband,Married-civ-spouse,11th,White,United-States,0,Male
233149,50,50,Sales,11,0,Private,Husband,Married-civ-spouse,Assoc-voc,White,United-States,0,Male
166789,61,50,Exec-managerial,14,0,Private,Husband,Married-civ-spouse,Masters,White,United-States,2246,Male
22743,54,70,Exec-managerial,13,99999,Self-emp-inc,Not-in-family,Divorced,Bachelors,White,United-States,0,Male
180599,41,50,Prof-specialty,14,0,Local-gov,Husband,Married-civ-spouse,Masters,White,United-States,0,Male
28738,38,40,Adm-clerical,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Female
259846,38,60,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
158950,24,45,Sales,13,0,Self-emp-inc,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
185948,23,40,Craft-repair,9,0,Private,Unmarried,Never-married,HS-grad,White,United-States,0,Male
169092,49,40,Exec-managerial,10,5178,Private,Wife,Married-civ-spouse,Some-college,White,Canada,0,Female
129298,40,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
120204,36,40,Tech-support,9,0,Private,Not-in-family,Divorced,HS-grad,White,United-States,0,Female
229337,49,40,Other-service,9,0,Local-gov,Not-in-family,Separated,HS-grad,White,United-States,0,Male
538243,34,40,Tech-support,10,0,Private,Unmarried,Separated,Some-college,Black,United-States,0,Female
108947,38,40,Machine-op-inspct,9,2174,Private,Not-in-family,Divorced,HS-grad,White,United-States,0,Male
128516,35,45,Exec-managerial,9,0,Private,Wife,Married-civ-spouse,HS-grad,White,United-States,0,Female
147560,28,40,Sales,10,0,Private,Own-child,Never-married,Some-college,White,United-States,0,Male
131808,36,40,Machine-op-inspct,9,4386,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
234537,33,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
165160,46,40,Prof-specialty,13,0,Local-gov,Wife,Married-civ-spouse,Bachelors,White,United-States,0,Female
90275,51,45,Sales,9,0,Private,Unmarried,Divorced,HS-grad,White,United-States,0,Female
143583,26,40,Prof-specialty,14,0,Local-gov,Not-in-family,Never-married,Masters,White,United-States,0,Female
210020,27,40,Machine-op-inspct,9,0,Self-emp-not-inc,Own-child,Married-civ-spouse,HS-grad,White,United-States,0,Male
135603,26,48,Exec-managerial,14,0,Private,Not-in-family,Never-married,Masters,White,United-States,0,Male
341943,38,40,Exec-managerial,9,0,Private,Unmarried,Divorced,HS-grad,White,United-States,0,Female
38274,64,40,Farming-fishing,4,0,Private,Husband,Married-civ-spouse,7th-8th,White,United-States,0,Male
327435,35,45,Prof-specialty,10,0,Private,Unmarried,Separated,Some-college,White,United-States,0,Female
175262,27,40,Machine-op-inspct,10,0,Federal-gov,Own-child,Never-married,Some-college,White,United-States,0,Male
376474,24,65,Handlers-cleaners,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
171150,38,78,Craft-repair,4,3781,Private,Husband,Married-civ-spouse,7th-8th,White,United-States,0,Male
459465,32,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,El-Salvador,0,Male
188391,37,60,Other-service,12,0,Local-gov,Unmarried,Divorced,Assoc-acdm,White,United-States,0,Male
196373,37,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
122913,28,40,Sales,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
37314,35,55,Prof-specialty,16,0,State-gov,Not-in-family,Never-married,Doctorate,White,United-States,0,Male
198492,37,40,Handlers-cleaners,9,0,Private,Own-child,Never-married,HS-grad,White,United-States,0,Male
20946,47,40,Other-service,13,0,Self-emp-not-inc,Not-in-family,Divorced,Bachelors,White,United-States,0,Female
281608,20,50,Sales,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Female
213643,31,60,Prof-specialty,14,0,Self-emp-not-inc,Not-in-family,Divorced,Masters,White,United-States,1590,Male
39222,18,30,Handlers-cleaners,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Male
208238,23,20,Sales,6,0,Private,Own-child,Never-married,10th,White,United-States,0,Female
261207,53,40,Other-service,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,Peru,0,Male
131192,36,40,Machine-op-inspct,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
148214,75,25,Adm-clerical,9,0,Private,Not-in-family,Widowed,HS-grad,White,United-States,0,Female
155965,54,56,Farming-fishing,9,0,Self-emp-not-inc,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
269004,25,40,Craft-repair,11,0,Private,Own-child,Never-married,Assoc-voc,White,United-States,0,Male
97883,47,48,Other-service,9,0,Self-emp-not-inc,Not-in-family,Divorced,HS-grad,White,Italy,0,Female
177942,52,40,Adm-clerical,9,0,Private,Wife,Married-civ-spouse,HS-grad,White,United-States,0,Female
360494,38,50,Prof-specialty,15,0,Local-gov,Not-in-family,Never-married,Prof-school,White,United-States,0,Male
45136,45,60,Prof-specialty,15,99999,Self-emp-not-inc,Husband,Married-civ-spouse,Prof-school,White,United-States,0,Male
173483,28,20,Prof-specialty,13,5013,Private,Wife,Married-civ-spouse,Bachelors,White,United-States,0,Female
205953,19,20,Handlers-cleaners,9,0,Private,Not-in-family,Never-married,HS-grad,Black,United-States,0,Male
169823,41,46,Prof-specialty,15,0,Private,Husband,Married-civ-spouse,Prof-school,White,United-States,0,Male
99591,18,16,Other-service,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Female
32627,42,40,Transport-moving,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
378009,30,40,Machine-op-inspct,9,0,Private,Own-child,Never-married,HS-grad,White,United-States,0,Male
233511,48,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
173987,51,40,Craft-repair,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
162302,45,30,Exec-managerial,9,0,Private,Unmarried,Divorced,HS-grad,White,United-States,0,Female
192812,24,40,Prof-specialty,14,0,Private,Own-child,Never-married,Masters,White,United-States,0,Female
217661,65,40,Transport-moving,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,2246,Male
353031,61,60,Transport-moving,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
155483,21,40,Craft-repair,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Male
274158,41,30,Machine-op-inspct,10,0,Self-emp-not-inc,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
26987,35,45,Prof-specialty,13,0,Local-gov,Not-in-family,Never-married,Bachelors,White,United-States,1876,Female
68493,49,40,Craft-repair,9,0,Private,Unmarried,Married-spouse-absent,HS-grad,Black,United-States,0,Male
38257,26,20,Other-service,9,0,Private,Unmarried,Never-married,HS-grad,White,United-States,0,Female
175586,22,20,Transport-moving,9,0,Local-gov,Own-child,Never-married,HS-grad,Black,United-States,0,Female
316323,49,48,Transport-moving,9,0,Private,Husband,Married-civ-spouse,HS-grad,Black,United-States,0,Male
117802,36,40,Prof-specialty,11,0,Private,Husband,Married-civ-spouse,Assoc-voc,White,United-States,0,Male
454950,18,40,Adm-clerical,10,0,Self-emp-not-inc,Own-child,Never-married,Some-college,White,United-States,0,Female
284277,17,20,Other-service,7,1055,Private,Own-child,Never-married,11th,White,United-States,0,Male
90409,32,20,Craft-repair,10,0,State-gov,Own-child,Never-married,Some-college,White,United-States,0,Male
248094,43,44,Machine-op-inspct,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
138692,29,40,Craft-repair,9,0,Private,Not-in-family,Divorced,HS-grad,White,United-States,0,Male
173938,46,50,Prof-specialty,14,15024,Private,Husband,Married-civ-spouse,Masters,White,United-States,0,Male
145439,31,40,Adm-clerical,9,0,Private,Husband,Married-civ-spouse,HS-grad,Amer-Indian-Eskimo,United-States,0,Male
324445,24,40,Machine-op-inspct,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Female
176410,32,38,Adm-clerical,9,0,Private,Own-child,Never-married,HS-grad,White,United-States,0,Female
129275,25,40,Handlers-cleaners,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Male
399123,28,40,Handlers-cleaners,9,0,Private,Not-in-family,Never-married,HS-grad,Black,United-States,0,Male
76044,51,35,Prof-specialty,14,4787,Private,Unmarried,Divorced,Masters,Other,Mexico,0,Male
87632,28,43,Sales,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
269605,33,32,Exec-managerial,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Male
37718,46,50,Tech-support,12,0,Private,Husband,Married-civ-spouse,Assoc-acdm,White,United-States,1977,Male
277434,45,50,Exec-managerial,13,0,Self-emp-not-inc,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
209205,28,44,Adm-clerical,10,0,Private,Not-in-family,Never-married,Some-college,White,United-States,0,Male
141186,41,40,Adm-clerical,9,0,Private,Unmarried,Married-spouse-absent,HS-grad,White,United-States,0,Female
123681,48,40,Transport-moving,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
174215,31,35,Exec-managerial,9,0,Private,Wife,Married-civ-spouse,HS-grad,White,United-States,0,Female
96354,17,40,Other-service,7,0,Private,Own-child,Never-married,11th,White,United-States,0,Male
107302,37,50,Sales,10,0,Private,Husband,Married-civ-spouse,Some-college,White,United-States,0,Male
250054,51,40,Other-service,10,0,Local-gov,Unmarried,Widowed,Some-college,White,United-States,0,Female
50459,51,40,Prof-specialty,14,0,Private,Husband,Married-civ-spouse,Masters,White,United-States,1740,Male
22975,57,40,Exec-managerial,14,0,Local-gov,Husband,Married-civ-spouse,Masters,Black,United-States,0,Male
97189,29,40,Adm-clerical,11,0,Private,Own-child,Never-married,Assoc-voc,White,United-States,0,Female
238859,28,20,Handlers-cleaners,9,0,Private,Other-relative,Never-married,HS-grad,White,United-States,0,Male
239303,26,7,Adm-clerical,13,3942,State-gov,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
310655,33,45,Prof-specialty,14,0,Private,Husband,Married-civ-spouse,Masters,White,United-States,0,Male
276218,42,38,Exec-managerial,13,0,Private,Unmarried,Divorced,Bachelors,White,United-States,0,Female
94235,30,50,Prof-specialty,13,0,Private,Husband,Married-civ-spouse,Bachelors,White,United-States,1977,Male
135339,45,45,Craft-repair,10,0,Private,Husband,Married-civ-spouse,Some-college,Asian-Pac-Islander,United-States,0,Male
199703,20,28,Other-service,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
52532,36,40,Transport-moving,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
186376,64,40,Prof-specialty,13,5178,State-gov,Husband,Married-civ-spouse,Bachelors,White,United-States,0,Male
229124,29,48,Adm-clerical,9,0,Private,Husband,Married-civ-spouse,HS-grad,White,United-States,0,Male
152508,18,20,Sales,7,0,Private,Wife,Married-civ-spouse,11th,Other,United-States,0,Female
54260,45,60,Farming-fishing,9,0,Private,Not-in-family,Never-married,HS-grad,White,United-States,0,Male
